datetime,symbol,open,high,low,close,volume
2006-06-19 08:30:00,AMEX:SPY,125.39999,125.48,123.55,123.67,95817376.0
2006-06-20 08:30:00,AMEX:SPY,124.00999,124.81,123.72,124.09,65518304.0
2006-06-21 08:30:00,AMEX:SPY,124.0,125.7,123.96001,125.00999,75038688.0
2006-06-22 08:30:00,AMEX:SPY,124.95,125.06,124.03999,124.46001,74994128.0
2006-06-23 08:30:00,AMEX:SPY,124.33,125.3,124.03,124.44,54112496.0
2006-06-26 08:30:00,AMEX:SPY,124.53999,125.06,124.25,124.99001,37905200.0
2006-06-27 08:30:00,AMEX:SPY,125.00999,125.28999,123.77,123.91,69780880.0
2006-06-28 08:30:00,AMEX:SPY,124.19,124.77,123.64999,124.75,62368096.0
2006-06-29 08:30:00,AMEX:SPY,125.2,127.35001,125.17,127.27,110696624.0
2006-06-30 08:30:00,AMEX:SPY,127.47,127.66,126.96001,127.23,54229904.0
2006-07-03 08:30:00,AMEX:SPY,127.42999,128.00999,127.31,127.8,23936192.0
2006-07-05 08:30:00,AMEX:SPY,127.28999,127.45,126.52,127.07001,69653504.0
2006-07-06 08:30:00,AMEX:SPY,127.2,127.85001,127.08,127.44,51289504.0
2006-07-07 08:30:00,AMEX:SPY,127.19,127.56,126.28999,126.61,81628368.0
2006-07-10 08:30:00,AMEX:SPY,126.94,127.42999,126.41,126.85001,60956400.0
2006-07-11 08:30:00,AMEX:SPY,126.61,127.41,125.94,127.41,73640816.0
2006-07-12 08:30:00,AMEX:SPY,127.21001,127.39999,125.72,126.05,82561376.0
2006-07-13 08:30:00,AMEX:SPY,125.5,125.67999,124.0,124.0,102454192.0
2006-07-14 08:30:00,AMEX:SPY,124.16,124.25999,122.83,123.52,103243184.0
2006-07-17 08:30:00,AMEX:SPY,123.5,124.10001,123.14999,123.34,81289632.0
2006-07-18 08:30:00,AMEX:SPY,123.74001,124.05,122.39,123.97,123697008.0
2006-07-19 08:30:00,AMEX:SPY,124.17999,126.25999,123.724,125.69,134399184.0
2006-07-20 08:30:00,AMEX:SPY,126.12,126.3,124.66,124.83,112337808.0
2006-07-21 08:30:00,AMEX:SPY,125.14999,125.19,123.82001,123.95,101722192.0
2006-07-24 08:30:00,AMEX:SPY,124.44,126.32001,124.44,126.21001,92889872.0
2006-07-25 08:30:00,AMEX:SPY,125.98,127.3,125.72,126.66,95483872.0
2006-07-26 08:30:00,AMEX:SPY,126.59,127.45,126.17999,126.83,84528128.0
2006-07-27 08:30:00,AMEX:SPY,127.33,127.69,126.2,126.71001,87257184.0
2006-07-28 08:30:00,AMEX:SPY,126.99001,128.14,126.86,127.98,82137184.0
2006-07-31 08:30:00,AMEX:SPY,127.66,127.96001,126.55,127.85001,49589104.0
2006-08-01 08:30:00,AMEX:SPY,127.34,127.38,126.60001,127.22,65220896.0
2006-08-02 08:30:00,AMEX:SPY,127.58,128.46001,127.55,128.08,64787504.0
2006-08-03 08:30:00,AMEX:SPY,127.33,128.55,127.14999,128.42,63704496.0
2006-08-04 08:30:00,AMEX:SPY,129.06,129.42999,127.48,128.2,96296624.0
2006-08-07 08:30:00,AMEX:SPY,127.89999,128.08,127.39999,127.95,45434400.0
2006-08-08 08:30:00,AMEX:SPY,128.09,128.46001,126.95,127.41,90898128.0
2006-08-09 08:30:00,AMEX:SPY,128.2,128.60001,126.61,126.98,78916128.0
2006-08-10 08:30:00,AMEX:SPY,126.53,127.5,126.28,127.37,69324320.0
2006-08-11 08:30:00,AMEX:SPY,127.17,127.2,126.39,127.00999,47489392.0
2006-08-14 08:30:00,AMEX:SPY,127.63,128.16,126.92,127.11,58044496.0
2006-08-15 08:30:00,AMEX:SPY,128.21001,128.87,127.89999,128.63,68149808.0
2006-08-16 08:30:00,AMEX:SPY,129.32001,129.89,129.03999,129.78999,71759184.0
2006-08-17 08:30:00,AMEX:SPY,129.58,130.37,129.49001,130.03,70994816.0
2006-08-18 08:30:00,AMEX:SPY,130.19,130.69,129.59,130.69,58288400.0
2006-08-21 08:30:00,AMEX:SPY,130.17999,130.28,129.8,130.13,42133696.0
2006-08-22 08:30:00,AMEX:SPY,129.94,130.52,129.67999,130.12,60840496.0
2006-08-23 08:30:00,AMEX:SPY,130.17999,130.44,129.19,129.75999,66610128.0
2006-08-24 08:30:00,AMEX:SPY,129.99001,130.10001,129.39999,129.64999,57982896.0
2006-08-25 08:30:00,AMEX:SPY,129.64,130.25,129.55,129.81,41757904.0
2006-08-28 08:30:00,AMEX:SPY,129.64999,130.82001,129.64,130.42999,52679504.0
2006-08-29 08:30:00,AMEX:SPY,130.49001,130.83,129.81,130.58,61817008.0
2006-08-30 08:30:00,AMEX:SPY,130.87,131.03999,130.55,130.66,50053104.0
2006-08-31 08:30:00,AMEX:SPY,130.85001,130.99001,130.58,130.64,38523008.0
2006-09-01 08:30:00,AMEX:SPY,131.14,131.58,130.84,131.42,48800000.0
2006-09-05 08:30:00,AMEX:SPY,131.50999,131.85001,131.2,131.67,52348896.0
2006-09-06 08:30:00,AMEX:SPY,131.11,131.16,130.33,130.50999,53795600.0
2006-09-07 08:30:00,AMEX:SPY,130.06,130.57001,129.35001,129.91,86300624.0
2006-09-08 08:30:00,AMEX:SPY,130.08,130.46001,129.83,130.28,45107696.0
2006-09-11 08:30:00,AMEX:SPY,129.86,130.69,129.48,130.41,68497184.0
2006-09-12 08:30:00,AMEX:SPY,130.56,131.84,130.3681,131.69,69888128.0
2006-09-13 08:30:00,AMEX:SPY,131.64,132.45,131.52,132.22,62913008.0
2006-09-14 08:30:00,AMEX:SPY,131.96001,132.24001,131.75,132.23,57812192.0
2006-09-15 08:30:00,AMEX:SPY,132.31,132.39,131.67999,131.96001,76715680.0
2006-09-18 08:30:00,AMEX:SPY,131.78999,132.39,131.64999,132.14,64155504.0
2006-09-19 08:30:00,AMEX:SPY,132.12,132.13,131.07001,131.81,92097808.0
2006-09-20 08:30:00,AMEX:SPY,132.25,132.77,132.06,132.50999,75212816.0
2006-09-21 08:30:00,AMEX:SPY,132.61,132.75,131.42,131.87,88947008.0
2006-09-22 08:30:00,AMEX:SPY,131.67,131.67999,131.0,131.47,65969184.0
2006-09-25 08:30:00,AMEX:SPY,131.73,132.85001,131.05,132.48,92298320.0
2006-09-26 08:30:00,AMEX:SPY,132.5,133.60001,132.39999,133.58,74016624.0
2006-09-27 08:30:00,AMEX:SPY,133.49001,133.97,133.27,133.74001,82433872.0
2006-09-28 08:30:00,AMEX:SPY,133.74001,133.99001,133.28,133.69,58601600.0
2006-09-29 08:30:00,AMEX:SPY,133.8,133.94,133.48,133.58,47991696.0
2006-10-02 08:30:00,AMEX:SPY,133.53999,133.83,132.34,133.08,52444496.0
2006-10-03 08:30:00,AMEX:SPY,132.89,133.87,132.64999,133.36,73108688.0
2006-10-04 08:30:00,AMEX:SPY,133.23,135.0,133.08,134.92,80893312.0
2006-10-05 08:30:00,AMEX:SPY,134.92,135.41,134.75,135.17999,60640000.0
2006-10-06 08:30:00,AMEX:SPY,134.95,135.10001,134.39999,135.00999,65001808.0
2006-10-09 08:30:00,AMEX:SPY,134.85001,135.3,134.64,135.09,41177904.0
2006-10-10 08:30:00,AMEX:SPY,135.11,135.45,134.84,135.27,56428496.0
2006-10-11 08:30:00,AMEX:SPY,134.84,135.42999,134.3,135.11,104076320.0
2006-10-12 08:30:00,AMEX:SPY,135.45,136.39,135.39999,136.28,59172896.0
2006-10-13 08:30:00,AMEX:SPY,136.16,136.71001,136.03999,136.63,53945296.0
2006-10-16 08:30:00,AMEX:SPY,136.52,137.05,136.42,136.84,42275904.0
2006-10-17 08:30:00,AMEX:SPY,136.47,136.7,135.67,136.41,90785376.0
2006-10-18 08:30:00,AMEX:SPY,137.03999,137.37,136.10001,136.59,87371184.0
2006-10-19 08:30:00,AMEX:SPY,136.39,136.88,136.23,136.81,64081808.0
2006-10-20 08:30:00,AMEX:SPY,136.81,136.95,136.33,136.84,48099504.0
2006-10-23 08:30:00,AMEX:SPY,136.56,137.8,136.39,137.47,66234000.0
2006-10-24 08:30:00,AMEX:SPY,137.28,137.92999,137.22,137.88,53355392.0
2006-10-25 08:30:00,AMEX:SPY,137.74001,138.41,137.50999,138.35001,80750816.0
2006-10-26 08:30:00,AMEX:SPY,138.66,139.0,137.98,138.78,66848368.0
2006-10-27 08:30:00,AMEX:SPY,138.61,138.75,137.63,137.91,80239376.0
2006-10-30 08:30:00,AMEX:SPY,137.66,138.2,137.39999,137.81,49718096.0
2006-10-31 08:30:00,AMEX:SPY,138.07001,138.25999,137.25,137.78999,71297184.0
2006-11-01 08:30:00,AMEX:SPY,138.22,138.31,136.72,136.86,83006496.0
2006-11-02 08:30:00,AMEX:SPY,136.50999,137.00999,136.36,136.78,60703904.0
2006-11-03 08:30:00,AMEX:SPY,137.27,137.39,135.62,136.53999,71346368.0
2006-11-06 08:30:00,AMEX:SPY,136.96001,138.28,136.95,138.08,63312704.0
2006-11-07 08:30:00,AMEX:SPY,138.2,138.98,138.0,138.61,63363200.0
2006-11-08 08:30:00,AMEX:SPY,138.0,139.05,136.86,138.91,87519632.0
2006-11-09 08:30:00,AMEX:SPY,139.00999,139.14,137.89999,138.17999,95917680.0
2006-11-10 08:30:00,AMEX:SPY,138.14,138.34,137.72,138.24001,48992000.0
2006-11-13 08:30:00,AMEX:SPY,138.17999,139.03999,138.07001,138.58,59403504.0
2006-11-14 08:30:00,AMEX:SPY,138.97,139.74001,138.12,139.62,96704192.0
2006-11-15 08:30:00,AMEX:SPY,139.57001,140.45,139.53,140.02,76518192.0
2006-11-16 08:30:00,AMEX:SPY,140.44,140.67999,139.49001,140.38,76740128.0
2006-11-17 08:30:00,AMEX:SPY,139.92999,140.42999,139.73,140.42,56357296.0
2006-11-20 08:30:00,AMEX:SPY,140.3,140.74001,139.94099,140.5,69185504.0
2006-11-21 08:30:00,AMEX:SPY,140.49001,140.67,140.28999,140.64,51371392.0
2006-11-22 08:30:00,AMEX:SPY,140.75,141.16,140.5,140.92,45508704.0
2006-11-24 08:30:00,AMEX:SPY,140.24001,140.84,140.2,140.35001,30998192.0
2006-11-27 08:30:00,AMEX:SPY,140.28,140.35001,138.38,138.42,84547376.0
2006-11-28 08:30:00,AMEX:SPY,138.24001,139.16,138.11,139.02,106667680.0
2006-11-29 08:30:00,AMEX:SPY,139.47,140.53,139.08279,140.47,91542000.0
2006-11-30 08:30:00,AMEX:SPY,140.44,141.05,139.75999,140.53,83997680.0
2006-12-01 08:30:00,AMEX:SPY,140.53,140.66,138.97,140.22,126156688.0
2006-12-04 08:30:00,AMEX:SPY,140.25,141.55,140.23,141.28999,87814496.0
2006-12-05 08:30:00,AMEX:SPY,141.56,141.96001,141.25999,141.89999,73380688.0
2006-12-06 08:30:00,AMEX:SPY,141.87,142.07001,141.5,141.78,53324000.0
2006-12-07 08:30:00,AMEX:SPY,142.03,142.3,141.11,141.16,62850304.0
2006-12-08 08:30:00,AMEX:SPY,141.13,141.89999,140.78,141.42,79624624.0
2006-12-11 08:30:00,AMEX:SPY,141.42,142.09,141.34,141.83,39779296.0
2006-12-12 08:30:00,AMEX:SPY,141.69,141.87,140.89,141.72,77453504.0
2006-12-13 08:30:00,AMEX:SPY,142.23,142.34,141.56,141.87,55568400.0
2006-12-14 08:30:00,AMEX:SPY,141.86,143.24001,141.84,143.12,64779200.0
2006-12-15 08:30:00,AMEX:SPY,142.64,142.89,142.24001,142.34,70858816.0
2006-12-18 08:30:00,AMEX:SPY,142.53999,142.88,141.75,141.95,48956800.0
2006-12-19 08:30:00,AMEX:SPY,141.55,142.56,141.19,142.22,65077504.0
2006-12-20 08:30:00,AMEX:SPY,142.28,142.66,142.00999,142.14,41473200.0
2006-12-21 08:30:00,AMEX:SPY,142.27,142.42999,141.32001,141.62,48698400.0
2006-12-22 08:30:00,AMEX:SPY,141.64,141.64999,140.67,140.75,62073200.0
2006-12-26 08:30:00,AMEX:SPY,140.81,141.61,140.78,141.58,32697600.0
2006-12-27 08:30:00,AMEX:SPY,141.87,142.60001,141.83,142.50999,39732496.0
2006-12-28 08:30:00,AMEX:SPY,142.41,142.7,141.99001,142.21001,37291104.0
2006-12-29 08:30:00,AMEX:SPY,142.10001,142.53999,141.42999,141.62,45466704.0
2007-01-03 08:30:00,AMEX:SPY,142.25,142.86,140.57001,141.37,94808496.0
2007-01-04 08:30:00,AMEX:SPY,141.23,142.05,140.61,141.67,69634624.0
2007-01-05 08:30:00,AMEX:SPY,141.33,141.39999,140.38,140.53999,76688880.0
2007-01-08 08:30:00,AMEX:SPY,140.82001,141.41,140.25,141.19,69655808.0
2007-01-09 08:30:00,AMEX:SPY,141.31,141.60001,140.39999,141.07001,75681120.0
2007-01-10 08:30:00,AMEX:SPY,140.58,141.57001,140.3,141.53999,72447376.0
2007-01-11 08:30:00,AMEX:SPY,141.56,142.62,141.5,142.16,55532496.0
2007-01-12 08:30:00,AMEX:SPY,142.12,143.24001,142.11,143.24001,57631200.0
2007-01-16 08:30:00,AMEX:SPY,143.07001,143.44,142.73,142.96001,44988304.0
2007-01-17 08:30:00,AMEX:SPY,142.85001,143.46001,142.73,143.02,51597008.0
2007-01-18 08:30:00,AMEX:SPY,143.17,143.25999,142.31,142.53999,68234368.0
2007-01-19 08:30:00,AMEX:SPY,142.53999,143.10001,142.46001,142.82001,56983904.0
2007-01-22 08:30:00,AMEX:SPY,143.07001,143.10001,141.92999,142.38,60261696.0
2007-01-23 08:30:00,AMEX:SPY,142.25999,143.08,142.06,142.8,54077200.0
2007-01-24 08:30:00,AMEX:SPY,142.97,143.98,142.91,143.95,56469392.0
2007-01-25 08:30:00,AMEX:SPY,143.84,143.92,142.00999,142.25999,73607312.0
2007-01-26 08:30:00,AMEX:SPY,142.57001,142.64999,141.58,142.16,74585632.0
2007-01-29 08:30:00,AMEX:SPY,142.19,142.8,141.74001,142.05,66216000.0
2007-01-30 08:30:00,AMEX:SPY,142.35001,142.86,142.06,142.78999,70410624.0
2007-01-31 08:30:00,AMEX:SPY,142.63,144.13,142.39999,143.75,91887872.0
2007-02-01 08:30:00,AMEX:SPY,144.14999,144.66,143.91,144.61,69316128.0
2007-02-02 08:30:00,AMEX:SPY,144.73,144.95,144.38,144.81,49607696.0
2007-02-05 08:30:00,AMEX:SPY,144.7,144.94,144.34,144.85001,45735200.0
2007-02-06 08:30:00,AMEX:SPY,144.97,145.03,144.33,144.89,57082192.0
2007-02-07 08:30:00,AMEX:SPY,145.12,145.36,144.57001,145.21001,55694192.0
2007-02-08 08:30:00,AMEX:SPY,144.78,145.12,144.27,145.02,70646000.0
2007-02-09 08:30:00,AMEX:SPY,145.06,145.33,143.39,143.94,79084880.0
2007-02-12 08:30:00,AMEX:SPY,143.94,144.03999,143.19,143.45,65657056.0
2007-02-13 08:30:00,AMEX:SPY,143.77,144.89999,143.75999,144.66,64107072.0
2007-02-14 08:30:00,AMEX:SPY,144.8,145.89999,144.78,145.61,66062368.0
2007-02-15 08:30:00,AMEX:SPY,145.67,145.95,145.42999,145.8,38721696.0
2007-02-16 08:30:00,AMEX:SPY,145.44,145.75999,145.23,145.73,39842800.0
2007-02-20 08:30:00,AMEX:SPY,145.56,146.2,144.06,146.03999,56923904.0
2007-02-21 08:30:00,AMEX:SPY,145.61,146.07001,145.35001,145.98,63973392.0
2007-02-22 08:30:00,AMEX:SPY,146.05,146.42,145.17,145.87,79079680.0
2007-02-23 08:30:00,AMEX:SPY,145.74001,145.78999,144.75,145.3,71971376.0
2007-02-26 08:30:00,AMEX:SPY,145.83,145.95,144.75,145.17,70074752.0
2007-02-27 08:30:00,AMEX:SPY,143.88,144.2,139.0,139.5,274909952.0
2007-02-28 08:30:00,AMEX:SPY,140.39,141.98,139.8,140.92999,177549680.0
2007-03-01 08:30:00,AMEX:SPY,139.34,141.25,138.05,140.50999,212841120.0
2007-03-02 08:30:00,AMEX:SPY,140.05,140.66,138.66,138.67,162600320.0
2007-03-05 08:30:00,AMEX:SPY,137.92999,139.58,137.33,137.35001,144137008.0
2007-03-06 08:30:00,AMEX:SPY,138.78,140.12,137.717,139.7,143379312.0
2007-03-07 08:30:00,AMEX:SPY,139.59,140.46001,139.39999,139.56,115224496.0
2007-03-08 08:30:00,AMEX:SPY,140.53999,141.16,140.07001,140.74001,117892256.0
2007-03-09 08:30:00,AMEX:SPY,141.31,141.42,140.08,140.78,107765632.0
2007-03-12 08:30:00,AMEX:SPY,140.42,141.34,140.16,140.99001,80371808.0
2007-03-13 08:30:00,AMEX:SPY,140.17999,140.77,138.03999,138.25,190080624.0
2007-03-14 08:30:00,AMEX:SPY,138.42999,139.36,136.75,139.28,231826880.0
2007-03-15 08:30:00,AMEX:SPY,138.97,139.99001,138.8,139.47,132413680.0
2007-03-16 08:30:00,AMEX:SPY,139.31,139.63,138.12,138.53,122046192.0
2007-03-19 08:30:00,AMEX:SPY,139.25999,140.33,138.5466,140.2,96213120.0
2007-03-20 08:30:00,AMEX:SPY,140.08,141.05,139.96001,140.97,83351248.0
2007-03-21 08:30:00,AMEX:SPY,141.10001,143.64999,140.82001,143.28999,153296944.0
2007-03-22 08:30:00,AMEX:SPY,143.48,143.67999,142.78999,143.17999,118950624.0
2007-03-23 08:30:00,AMEX:SPY,143.28,143.81,143.14999,143.39,74425744.0
2007-03-26 08:30:00,AMEX:SPY,143.5,143.64999,142.09,143.2,113811504.0
2007-03-27 08:30:00,AMEX:SPY,143.12,143.16,142.39,142.86,100535184.0
2007-03-28 08:30:00,AMEX:SPY,142.14,142.47,141.25999,141.82001,152962064.0
2007-03-29 08:30:00,AMEX:SPY,142.53999,142.61,141.19,141.97,139480064.0
2007-03-30 08:30:00,AMEX:SPY,142.24001,142.84,140.56,142.0,128208496.0
2007-04-02 08:30:00,AMEX:SPY,142.16,142.46001,140.89,142.16,79428368.0
2007-04-03 08:30:00,AMEX:SPY,142.97,143.98,142.91,143.69,82499312.0
2007-04-04 08:30:00,AMEX:SPY,143.69,143.95,143.16,143.85001,64006528.0
2007-04-05 08:30:00,AMEX:SPY,143.67,144.44,143.61,144.24001,46843232.0
2007-04-09 08:30:00,AMEX:SPY,144.64999,144.8,144.14999,144.44,51137744.0
2007-04-10 08:30:00,AMEX:SPY,144.33,144.85001,144.27,144.61,56632064.0
2007-04-11 08:30:00,AMEX:SPY,144.82001,144.86,143.53999,144.02,106552256.0
2007-04-12 08:30:00,AMEX:SPY,143.74001,144.92,143.34,144.66,116447120.0
2007-04-13 08:30:00,AMEX:SPY,144.89999,145.32001,144.36,145.32001,85181568.0
2007-04-16 08:30:00,AMEX:SPY,145.83,146.86,145.82001,146.7,83206816.0
2007-04-17 08:30:00,AMEX:SPY,146.97,147.39999,146.64999,147.09,108442368.0
2007-04-18 08:30:00,AMEX:SPY,146.60001,147.7,146.57001,147.27,88348256.0
2007-04-19 08:30:00,AMEX:SPY,146.55,147.39999,146.36,147.23,103342944.0
2007-04-20 08:30:00,AMEX:SPY,148.22,148.62,147.0439,148.62,124128320.0
2007-04-23 08:30:00,AMEX:SPY,148.37,148.73,147.97,148.06,77569312.0
2007-04-24 08:30:00,AMEX:SPY,148.23,148.39999,147.32001,148.12,114473504.0
2007-04-25 08:30:00,AMEX:SPY,148.73,149.66,148.0233,149.48,109158944.0
2007-04-26 08:30:00,AMEX:SPY,149.49001,149.8,149.10001,149.64999,88749440.0
2007-04-27 08:30:00,AMEX:SPY,149.09,149.74001,148.84,149.53,108191744.0
2007-04-30 08:30:00,AMEX:SPY,149.64,149.74001,148.21001,148.28999,101012752.0
2007-05-01 08:30:00,AMEX:SPY,148.42,149.47,147.67,148.67,134434624.0
2007-05-02 08:30:00,AMEX:SPY,148.89999,149.95,148.75,149.53999,87181808.0
2007-05-03 08:30:00,AMEX:SPY,149.97,150.39999,149.05,150.35001,87844064.0
2007-05-04 08:30:00,AMEX:SPY,150.75,151.12,150.22,150.92,96412256.0
2007-05-07 08:30:00,AMEX:SPY,150.88,151.2,150.81,150.95,63688656.0
2007-05-08 08:30:00,AMEX:SPY,150.58,150.92,150.13,150.75,81533936.0
2007-05-09 08:30:00,AMEX:SPY,150.64,152.82001,150.37,151.16,102947872.0
2007-05-10 08:30:00,AMEX:SPY,150.73,151.02,149.27,149.58,153698560.0
2007-05-11 08:30:00,AMEX:SPY,149.75,150.92999,149.72,150.86,113413120.0
2007-05-14 08:30:00,AMEX:SPY,150.86,151.3,149.78999,150.53,108062320.0
2007-05-15 08:30:00,AMEX:SPY,150.7,151.66499,150.19,150.57001,180931808.0
2007-05-16 08:30:00,AMEX:SPY,150.8,151.63,150.38,151.60001,114667008.0
2007-05-17 08:30:00,AMEX:SPY,151.38,151.96001,151.11,151.3,101566000.0
2007-05-18 08:30:00,AMEX:SPY,152.00999,152.62,151.81,152.62,99182256.0
2007-05-21 08:30:00,AMEX:SPY,152.58,153.23,152.4993,152.53999,174706432.0
2007-05-22 08:30:00,AMEX:SPY,152.7,153.16,152.38,152.42,82254320.0
2007-05-23 08:30:00,AMEX:SPY,152.95,153.5,152.36,152.44,133950624.0
2007-05-24 08:30:00,AMEX:SPY,152.53,153.21001,150.74001,151.06,187770320.0
2007-05-25 08:30:00,AMEX:SPY,151.49001,152.02,151.17999,151.69,83309120.0
2007-05-29 08:30:00,AMEX:SPY,151.94,152.5,151.45,152.24001,83960816.0
2007-05-30 08:30:00,AMEX:SPY,151.46001,153.53999,151.34,153.48,131273376.0
2007-05-31 08:30:00,AMEX:SPY,153.66,153.89,153.12,153.32001,115777808.0
2007-06-01 08:30:00,AMEX:SPY,153.88,154.39999,153.50999,154.08,107774432.0
2007-06-04 08:30:00,AMEX:SPY,153.53999,154.39,153.48,154.10001,78047568.0
2007-06-05 08:30:00,AMEX:SPY,153.74001,153.89999,152.86,153.49001,127943056.0
2007-06-06 08:30:00,AMEX:SPY,152.91,152.95,151.75,151.84,164138128.0
2007-06-07 08:30:00,AMEX:SPY,151.56,152.5,149.06,149.10001,232486192.0
2007-06-08 08:30:00,AMEX:SPY,149.5,151.19,149.09,151.03999,176982320.0
2007-06-11 08:30:00,AMEX:SPY,150.92999,151.95,150.7,151.3,102527504.0
2007-06-12 08:30:00,AMEX:SPY,150.67,151.53999,149.55,149.64999,235736560.0
2007-06-13 08:30:00,AMEX:SPY,150.5,152.07001,149.722,151.89,193250624.0
2007-06-14 08:30:00,AMEX:SPY,152.06,153.12,152.03,152.86,146645312.0
2007-06-15 08:30:00,AMEX:SPY,153.14,153.66,152.92999,153.07001,154416368.0
2007-06-18 08:30:00,AMEX:SPY,153.38,153.39,152.66,152.89,88635680.0
2007-06-19 08:30:00,AMEX:SPY,152.55,153.38,152.36,153.27,111117440.0
2007-06-20 08:30:00,AMEX:SPY,153.58,153.58,150.96001,151.14,177234432.0
2007-06-21 08:30:00,AMEX:SPY,151.08,152.11,150.25,151.98,205265680.0
2007-06-22 08:30:00,AMEX:SPY,151.52,151.77,149.85001,150.55,205153120.0
2007-06-25 08:30:00,AMEX:SPY,150.24001,151.25,149.02,149.83,232036432.0
2007-06-26 08:30:00,AMEX:SPY,150.21001,150.46001,148.28,148.28999,198318256.0
2007-06-27 08:30:00,AMEX:SPY,148.13,150.57001,148.06,150.39999,209169056.0
2007-06-28 08:30:00,AMEX:SPY,150.38,151.41,149.67,150.38,157701504.0
2007-06-29 08:30:00,AMEX:SPY,150.89999,151.64999,149.14999,150.42999,199697632.0
2007-07-02 08:30:00,AMEX:SPY,150.87,151.92,150.77,151.78999,103352000.0
2007-07-03 08:30:00,AMEX:SPY,152.17999,152.5,151.99001,152.34,54047488.0
2007-07-05 08:30:00,AMEX:SPY,152.39999,152.56,151.63,152.17999,89254432.0
2007-07-06 08:30:00,AMEX:SPY,152.38,153.17,151.92999,152.98,81106368.0
2007-07-09 08:30:00,AMEX:SPY,153.16,153.36,152.62,153.0,72343568.0
2007-07-10 08:30:00,AMEX:SPY,152.28999,152.61,150.77,150.92,180356128.0
2007-07-11 08:30:00,AMEX:SPY,150.75,152.05,150.52,151.99001,175533632.0
2007-07-12 08:30:00,AMEX:SPY,152.37,154.75,152.34,154.39,133863120.0
2007-07-13 08:30:00,AMEX:SPY,154.57001,155.46001,154.39,154.85001,111793872.0
2007-07-16 08:30:00,AMEX:SPY,154.99001,155.53,154.58,154.83,98370368.0
2007-07-17 08:30:00,AMEX:SPY,154.92999,156.0,154.67999,154.75,126120752.0
2007-07-18 08:30:00,AMEX:SPY,154.23,154.8,153.3,154.47,237719120.0
2007-07-19 08:30:00,AMEX:SPY,155.2,155.53,154.75,155.07001,145213120.0
2007-07-20 08:30:00,AMEX:SPY,154.89,155.2484,152.28999,153.5,245501872.0
2007-07-23 08:30:00,AMEX:SPY,154.17999,154.72,153.3,153.97,121181808.0
2007-07-24 08:30:00,AMEX:SPY,153.12,154.28,150.75999,151.3,256825632.0
2007-07-25 08:30:00,AMEX:SPY,152.02,152.39,150.25,151.61,265201056.0
2007-07-26 08:30:00,AMEX:SPY,150.19,150.8,146.39,148.02,467454208.0
